,시험명,전체,국어,영어,수학,과학,사회,역사,평균
2615,AI진단평가,11,11.0,0.0,0.0,0.0,0.0,,2.2
2616,AI진단평가,294,68.0,47.0,34.0,45.0,100.0,,58.8
2617,AI진단평가,205,29.0,93.0,83.0,,0.0,,51.25
2618,AI진단평가,460,93.0,100.0,88.0,100.0,79.0,,92.0
2619,AI진단평가,392,65.0,93.0,77.0,67.0,90.0,,78.4
2620,AI진단평가,332,93.0,72.0,76.0,30.0,61.0,,66.4
2621,AI진단평가,360,47.0,93.0,48.0,90.0,82.0,,72.0
2622,AI진단평가,210,40.0,29.0,42.0,30.0,69.0,,42.0
2623,AI진단평가,333,79.0,68.0,48.0,90.0,48.0,,66.6
2624,AI진단평가,302,72.0,58.0,88.0,38.0,46.0,,60.4
2625,AI진단평가,407,72.0,100.0,100.0,45.0,90.0,,81.4
2626,AI진단평가,246,72.0,65.0,56.0,15.0,38.0,,49.2
2627,AI진단평가,192,51.0,36.0,52.0,53.0,0.0,,38.4
2628,AI진단평가,83,54.0,29.0,0.0,0.0,0.0,,16.6
2629,AI진단평가,353,86.0,86.0,46.0,56.0,79.0,,70.6
2630,AI진단평가,147,72.0,75.0,0.0,0.0,0.0,,29.4
2631,AI진단평가,347,72.0,79.0,50.0,56.0,90.0,,69.4
2632,AI진단평가,274,79.0,61.0,20.0,61.0,53.0,,54.8
2633,AI진단평가,149,18.0,29.0,18.0,46.0,38.0,,29.8
2634,AI진단평가,447,54.0,93.0,100.0,100.0,100.0,,89.4
2635,AI진단평가,434,100.0,79.0,94.0,79.0,82.0,,86.8
2636,AI진단평가,61,61.0,0.0,0.0,0.0,0.0,,12.2
2637,AI진단평가,121,22.0,22.0,9.0,15.0,53.0,,24.2
2638,AI진단평가,490,100.0,100.0,100.0,100.0,90.0,,98.0
2639,AI진단평가,343,93.0,72.0,56.0,69.0,53.0,,68.6
2640,AI진단평가,302,54.0,47.0,94.0,69.0,38.0,,60.4
2641,AI진단평가,76,0.0,11.0,9.0,0.0,56.0,,15.2
2642,AI진단평가,294,79.0,54.0,52.0,61.0,48.0,,58.8
2643,AI진단평가,367,72.0,72.0,62.0,61.0,100.0,,73.4
2644,AI진단평가,264,58.0,22.0,52.0,69.0,63.0,,52.8
2645,AI진단평가,128,47.0,54.0,27.0,0.0,0.0,,25.6
2646,AI진단평가,123,51.0,72.0,0.0,0.0,0.0,,24.6
2647,AI진단평가,285,79.0,54.0,51.0,53.0,48.0,,57.0
2648,AI진단평가,162,29.0,29.0,36.0,30.0,38.0,,32.4
2649,AI진단평가,47,47.0,0.0,0.0,0.0,0.0,,9.4
2650,AI진단평가,117,40.0,0.0,47.0,0.0,30.0,,23.4
2651,AI진단평가,215,29.0,11.0,32.0,53.0,90.0,,43.0
2652,AI진단평가,287,65.0,58.0,63.0,38.0,63.0,,57.4
2653,AI진단평가,268,22.0,72.0,83.0,53.0,38.0,,53.6
2654,AI진단평가,65,65.0,0.0,0.0,0.0,0.0,,13.0
2655,AI진단평가,154,93.0,61.0,0.0,0.0,0.0,,30.8
2656,AI진단평가,232,72.0,61.0,46.0,30.0,23.0,,46.4
2657,AI진단평가,360,54.0,86.0,88.0,71.0,61.0,,72.0
2658,AI진단평가,282,68.0,54.0,51.0,61.0,48.0,,56.4
2659,AI진단평가,294,79.0,47.0,77.0,53.0,38.0,,58.8
2660,AI진단평가,327,40.0,54.0,72.0,71.0,90.0,,65.4
2661,AI진단평가,355,86.0,79.0,55.0,53.0,82.0,,71.0
2662,AI진단평가,352,72.0,79.0,74.0,56.0,71.0,,70.4
2663,AI진단평가,260,72.0,100.0,88.0,0.0,0.0,,52.0
2664,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2665,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2666,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2667,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2668,AI진단평가,337,79.0,61.0,77.0,67.0,53.0,,67.4
2669,AI진단평가,392,79.0,93.0,88.0,79.0,53.0,,78.4
2670,AI진단평가,178,33.0,29.0,71.0,0.0,45.0,,35.6
2671,AI진단평가,391,72.0,72.0,76.0,71.0,100.0,,78.2
2672,AI진단평가,274,22.0,93.0,32.0,71.0,56.0,,54.8
2673,AI진단평가,226,47.0,65.0,23.0,38.0,53.0,,45.2
2674,AI진단평가,306,58.0,65.0,77.0,45.0,61.0,,61.2
2675,AI진단평가,232,72.0,36.0,63.0,38.0,23.0,,46.4
2676,AI진단평가,309,93.0,18.0,66.0,79.0,53.0,,61.8
2677,AI진단평가,274,58.0,47.0,18.0,90.0,61.0,,54.8
2678,AI진단평가,321,72.0,72.0,37.0,61.0,79.0,,64.2
2679,AI진단평가,256,43.0,93.0,52.0,30.0,38.0,,51.2
2680,AI진단평가,324,61.0,93.0,77.0,45.0,48.0,,64.8
2681,AI진단평가,206,33.0,47.0,27.0,61.0,38.0,,41.2
2682,AI진단평가,258,29.0,72.0,51.0,61.0,45.0,,51.6
2683,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2684,AI진단평가,225,47.0,58.0,60.0,30.0,30.0,,45.0
2685,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2686,AI진단평가,152,54.0,36.0,32.0,15.0,15.0,,30.4
2687,AI진단평가,365,86.0,100.0,88.0,53.0,38.0,,73.0
2688,AI진단평가,289,86.0,79.0,94.0,0.0,30.0,,57.8
2689,AI진단평가,144,50.0,22.0,42.0,15.0,15.0,,28.8
2690,AI진단평가,54,54.0,0.0,0.0,0.0,0.0,,10.8
2691,AI진단평가,323,47.0,86.0,55.0,53.0,82.0,,64.6
2692,AI진단평가,143,47.0,11.0,55.0,30.0,0.0,,28.6
2693,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2694,AI진단평가,305,29.0,58.0,94.0,71.0,53.0,,61.0
2695,AI진단평가,47,47.0,0.0,0.0,0.0,0.0,,9.4
2696,AI진단평가,80,36.0,44.0,0.0,0.0,0.0,,16.0
2697,AI진단평가,304,86.0,58.0,46.0,69.0,45.0,,60.8
2698,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2699,AI진단평가,270,61.0,79.0,37.0,45.0,48.0,,54.0
2700,AI진단평가,288,68.0,72.0,32.0,53.0,63.0,,57.6
2701,AI진단평가,54,54.0,0.0,0.0,0.0,0.0,,10.8
2702,AI진단평가,283,72.0,86.0,41.0,61.0,23.0,,56.6
2703,AI진단평가,283,65.0,58.0,37.0,67.0,56.0,,56.6
2704,AI진단평가,456,86.0,100.0,80.0,90.0,100.0,,91.2
2705,AI진단평가,277,54.0,65.0,51.0,46.0,61.0,,55.4
2706,AI진단평가,145,11.0,47.0,41.0,,0.0,46.0,29.0
2707,AI진단평가,183,22.0,79.0,37.0,0.0,45.0,,36.6
2708,AI진단평가,305,65.0,72.0,77.0,30.0,61.0,,61.0
2709,AI진단평가,291,79.0,47.0,68.0,67.0,30.0,,58.2
2710,AI진단평가,137,51.0,86.0,0.0,0.0,0.0,,27.4
2711,AI진단평가,108,29.0,79.0,0.0,0.0,0.0,,21.6
2712,AI진단평가,362,65.0,58.0,70.0,90.0,79.0,,72.4
2713,AI진단평가,126,72.0,54.0,0.0,0.0,0.0,,25.2
2714,AI진단평가,407,68.0,100.0,60.0,79.0,100.0,,81.4
2715,AI진단평가,40,40.0,,,,,,40.0
2716,AI진단평가,328,86.0,72.0,94.0,15.0,61.0,,65.6
2717,AI진단평가,11,11.0,0.0,0.0,0.0,0.0,,2.2
2718,AI진단평가,179,40.0,93.0,46.0,0.0,0.0,,35.8
2719,AI진단평가,65,65.0,0.0,0.0,0.0,0.0,,13.0
2720,AI진단평가,236,33.0,72.0,32.0,61.0,38.0,,47.2
2721,AI진단평가,207,58.0,40.0,18.0,45.0,46.0,,41.4
2722,AI진단평가,336,61.0,79.0,82.0,61.0,53.0,,67.2
2723,AI진단평가,129,22.0,18.0,51.0,0.0,38.0,,25.8
2724,AI진단평가,276,44.0,47.0,51.0,67.0,67.0,,55.2
2725,AI진단평가,76,54.0,22.0,0.0,0.0,0.0,,15.2
2726,AI진단평가,206,22.0,65.0,41.0,45.0,33.0,,41.2
2727,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2728,AI진단평가,225,54.0,18.0,55.0,45.0,53.0,,45.0
2729,AI진단평가,269,61.0,47.0,55.0,53.0,53.0,,53.8
2730,AI진단평가,334,54.0,54.0,65.0,90.0,71.0,,66.8
2731,AI진단평가,362,93.0,100.0,60.0,38.0,71.0,,72.4
2732,AI진단평가,331,79.0,58.0,82.0,79.0,33.0,,66.2
2733,AI진단평가,363,93.0,61.0,71.0,67.0,71.0,,72.6
2734,AI진단평가,323,58.0,47.0,61.0,67.0,90.0,,64.6
2735,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2736,AI진단평가,254,61.0,40.0,23.0,69.0,61.0,,50.8
2737,AI진단평가,321,47.0,93.0,80.0,48.0,53.0,,64.2
2738,AI진단평가,371,65.0,72.0,88.0,79.0,67.0,,74.2
2739,AI진단평가,339,72.0,54.0,68.0,45.0,100.0,,67.8
2740,AI진단평가,334,54.0,72.0,76.0,71.0,61.0,,66.8
2741,AI진단평가,216,47.0,29.0,46.0,46.0,48.0,,43.2
2742,AI진단평가,291,47.0,79.0,94.0,56.0,15.0,,58.2
2743,AI진단평가,219,47.0,40.0,41.0,46.0,45.0,,43.8
2744,AI진단평가,188,47.0,51.0,52.0,23.0,15.0,,37.6
2745,AI진단평가,211,43.0,47.0,23.0,53.0,45.0,,42.2
2746,AI진단평가,151,72.0,79.0,0.0,0.0,0.0,,30.2
2747,AI진단평가,237,47.0,36.0,55.0,38.0,61.0,,47.4
2748,AI진단평가,404,93.0,93.0,94.0,71.0,53.0,,80.8
2749,AI진단평가,119,47.0,72.0,0.0,0.0,0.0,,23.8
2750,AI진단평가,138,36.0,36.0,66.0,0.0,0.0,,27.6
2751,AI진단평가,441,100.0,100.0,88.0,90.0,63.0,,88.2
2752,AI진단평가,65,65.0,0.0,0.0,0.0,0.0,,13.0
2753,AI진단평가,254,79.0,18.0,37.0,67.0,53.0,,50.8
2754,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2755,AI진단평가,205,22.0,18.0,27.0,38.0,100.0,,41.0
2756,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2757,AI진단평가,242,47.0,61.0,51.0,53.0,30.0,,48.4
2758,AI진단평가,176,79.0,29.0,23.0,30.0,15.0,,35.2
2759,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2760,AI진단평가,177,11.0,65.0,18.0,30.0,53.0,,35.4
2761,AI진단평가,69,29.0,40.0,,,,,34.5
2762,AI진단평가,378,65.0,72.0,82.0,69.0,90.0,,75.6
2763,AI진단평가,112,54.0,58.0,0.0,0.0,0.0,,22.4
2764,AI진단평가,254,0.0,65.0,36.0,53.0,100.0,,50.8
2765,AI진단평가,288,50.0,93.0,32.0,23.0,90.0,,57.6
2766,AI진단평가,297,79.0,86.0,41.0,38.0,53.0,,59.4
2767,AI진단평가,94,0.0,36.0,28.0,0.0,30.0,,18.8
2768,AI진단평가,219,40.0,72.0,32.0,45.0,30.0,,43.8
2769,AI진단평가,25,25.0,0.0,0.0,0.0,0.0,,5.0
2770,AI진단평가,348,93.0,29.0,65.0,71.0,90.0,,69.6
2771,AI진단평가,283,65.0,86.0,34.0,53.0,45.0,,56.6
2772,AI진단평가,47,47.0,0.0,0.0,0.0,0.0,,9.4
2773,AI진단평가,254,58.0,18.0,55.0,56.0,67.0,,50.8
2774,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2775,AI진단평가,147,61.0,86.0,,,,,73.5
2776,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2777,AI진단평가,212,40.0,40.0,18.0,69.0,45.0,,42.4
2778,AI진단평가,144,61.0,11.0,72.0,0.0,0.0,,28.8
2779,AI진단평가,287,61.0,54.0,37.0,45.0,90.0,,57.4
2780,AI진단평가,105,58.0,47.0,0.0,0.0,0.0,,21.0
2781,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2782,AI진단평가,264,22.0,51.0,48.0,82.0,61.0,,52.8
2783,AI진단평가,40,40.0,0.0,0.0,0.0,0.0,,8.0
2784,AI진단평가,140,25.0,29.0,18.0,15.0,53.0,,28.0
2785,AI진단평가,322,86.0,72.0,45.0,71.0,48.0,,64.4
2786,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2787,AI진단평가,175,0.0,47.0,37.0,45.0,46.0,,35.0
2788,AI진단평가,315,79.0,58.0,46.0,61.0,71.0,,63.0
2789,AI진단평가,165,22.0,33.0,57.0,0.0,53.0,,33.0
2790,AI진단평가,76,58.0,18.0,0.0,0.0,0.0,,15.2
2791,AI진단평가,235,40.0,58.0,69.0,38.0,30.0,,47.0
2792,AI진단평가,123,58.0,65.0,,,,,61.5
2793,AI진단평가,247,43.0,86.0,50.0,30.0,38.0,,49.4
2794,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2795,AI진단평가,98,58.0,40.0,0.0,0.0,0.0,,19.6
2796,AI진단평가,228,40.0,51.0,46.0,53.0,38.0,,45.6
2797,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2798,AI진단평가,79,50.0,29.0,0.0,0.0,0.0,,15.8
2799,AI진단평가,319,51.0,86.0,76.0,53.0,53.0,,63.8
2800,AI진단평가,36,36.0,0.0,0.0,0.0,0.0,,7.2
2801,AI진단평가,242,33.0,65.0,76.0,15.0,53.0,,48.4
2802,AI진단평가,327,58.0,79.0,76.0,61.0,53.0,,65.4
2803,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2804,AI진단평가,316,40.0,65.0,83.0,38.0,90.0,,63.2
2805,AI진단평가,242,61.0,79.0,34.0,38.0,30.0,,48.4
2806,AI진단평가,22,22.0,0.0,0.0,0.0,0.0,,4.4
2807,AI진단평가,356,79.0,79.0,74.0,53.0,71.0,,71.2
2808,AI진단평가,251,54.0,54.0,37.0,53.0,53.0,,50.2
2809,AI진단평가,29,29.0,0.0,0.0,0.0,0.0,,5.8
2810,AI진단평가,194,11.0,40.0,41.0,23.0,79.0,,38.8
2811,AI진단평가,246,47.0,54.0,37.0,45.0,63.0,,49.2
2812,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2813,AI진단평가,150,11.0,29.0,57.0,30.0,23.0,,30.0
2814,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2815,AI진단평가,61,18.0,29.0,14.0,0.0,0.0,,12.2
2816,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2817,AI진단평가,58,58.0,0.0,0.0,,0.0,0.0,11.6
2818,AI진단평가,264,43.0,86.0,82.0,30.0,23.0,,52.8
2819,AI진단평가,36,36.0,0.0,0.0,0.0,0.0,,7.2
2820,AI진단평가,202,36.0,29.0,46.0,46.0,45.0,,40.4
2821,AI진단평가,151,58.0,47.0,46.0,0.0,0.0,,30.2
2822,AI진단평가,200,100.0,100.0,0.0,0.0,0.0,,40.0
2823,AI진단평가,29,29.0,0.0,0.0,0.0,0.0,,5.8
2824,AI진단평가,179,86.0,93.0,0.0,,0.0,,44.75
2825,AI진단평가,237,43.0,61.0,49.0,,46.0,38.0,47.4
2826,AI진단평가,240,36.0,72.0,18.0,69.0,45.0,,48.0
2827,AI진단평가,327,40.0,79.0,94.0,53.0,61.0,,65.4
2828,AI진단평가,337,86.0,93.0,54.0,56.0,48.0,,67.4
2829,AI진단평가,122,43.0,79.0,,,,,61.0
2830,AI진단평가,334,72.0,61.0,66.0,53.0,82.0,,66.8
2831,AI진단평가,206,47.0,18.0,37.0,56.0,48.0,,41.2
2832,AI진단평가,72,11.0,61.0,0.0,0.0,0.0,,14.4
2833,AI진단평가,243,72.0,36.0,41.0,56.0,38.0,,48.6
2834,AI진단평가,220,33.0,36.0,50.0,48.0,53.0,,44.0
2835,AI진단평가,172,93.0,79.0,0.0,0.0,0.0,,34.4
2836,AI진단평가,240,11.0,86.0,60.0,53.0,30.0,,48.0
2837,AI진단평가,289,58.0,93.0,48.0,45.0,45.0,,57.8
2838,AI진단평가,290,47.0,93.0,82.0,38.0,30.0,,58.0
2839,AI진단평가,345,79.0,58.0,83.0,56.0,69.0,,69.0
2840,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2841,AI진단평가,259,40.0,86.0,57.0,15.0,61.0,,51.8
2842,AI진단평가,151,65.0,86.0,0.0,0.0,0.0,,30.2
2843,AI진단평가,169,51.0,18.0,9.0,53.0,38.0,,33.8
2844,AI진단평가,276,72.0,47.0,37.0,,82.0,38.0,55.2
2845,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2846,AI진단평가,177,11.0,51.0,32.0,53.0,30.0,,35.4
2847,AI진단평가,251,58.0,36.0,51.0,61.0,45.0,,50.2
2848,AI진단평가,222,29.0,36.0,56.0,56.0,45.0,,44.4
2849,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2850,AI진단평가,127,43.0,18.0,51.0,15.0,0.0,,25.4
2851,AI진단평가,227,36.0,29.0,57.0,15.0,90.0,,45.4
2852,AI진단평가,336,68.0,65.0,71.0,79.0,53.0,,67.2
2853,AI진단평가,376,100.0,93.0,41.0,79.0,63.0,,75.2
2854,AI진단평가,276,65.0,47.0,45.0,48.0,71.0,,55.2
2855,AI진단평가,275,29.0,72.0,57.0,79.0,38.0,,55.0
2856,AI진단평가,265,61.0,29.0,42.0,33.0,100.0,,53.0
2857,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2858,AI진단평가,112,40.0,72.0,0.0,0.0,0.0,,22.4
2859,AI진단평가,159,22.0,29.0,18.0,0.0,90.0,,31.8
2860,AI진단평가,11,11.0,0.0,0.0,,0.0,0.0,2.2
2861,AI진단평가,279,40.0,65.0,68.0,53.0,53.0,,55.8
2862,AI진단평가,355,61.0,68.0,88.0,90.0,48.0,,71.0
2863,AI진단평가,214,47.0,54.0,50.0,0.0,63.0,,42.8
2864,AI진단평가,124,18.0,65.0,18.0,,23.0,0.0,24.8
2865,AI진단평가,231,61.0,100.0,70.0,,,,77.0
2866,AI진단평가,58,58.0,0.0,0.0,0.0,0.0,,11.6
2867,AI진단평가,419,61.0,93.0,94.0,100.0,71.0,,83.8
2868,AI진단평가,301,54.0,72.0,43.0,53.0,79.0,,60.2
2869,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2870,AI진단평가,240,47.0,47.0,32.0,53.0,61.0,,48.0
2871,AI진단평가,296,72.0,54.0,43.0,56.0,71.0,,59.2
2872,AI진단평가,151,72.0,79.0,0.0,0.0,0.0,,30.2
2873,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2874,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2875,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2876,AI진단평가,160,36.0,0.0,27.0,30.0,67.0,,32.0
2877,AI진단평가,252,65.0,29.0,42.0,71.0,45.0,,50.4
2878,AI진단평가,312,79.0,65.0,28.0,61.0,79.0,,62.4
2879,AI진단평가,94,18.0,0.0,0.0,53.0,23.0,,18.8
2880,AI진단평가,273,58.0,54.0,18.0,53.0,90.0,,54.6
2881,AI진단평가,230,29.0,36.0,27.0,38.0,100.0,,46.0
2882,AI진단평가,147,0.0,29.0,88.0,15.0,15.0,,29.4
2883,AI진단평가,245,58.0,86.0,23.0,30.0,48.0,,49.0
2884,AI진단평가,266,65.0,22.0,55.0,53.0,71.0,,53.2
2885,AI진단평가,61,61.0,,,,,,61.0
2886,AI진단평가,315,93.0,93.0,76.0,38.0,15.0,,63.0
2887,AI진단평가,25,25.0,0.0,0.0,0.0,0.0,,5.0
2888,AI진단평가,95,36.0,18.0,18.0,0.0,23.0,,19.0
2889,AI진단평가,402,54.0,93.0,94.0,100.0,61.0,,80.4
2890,AI진단평가,373,93.0,72.0,76.0,63.0,69.0,,74.6
2891,AI진단평가,357,68.0,100.0,65.0,45.0,79.0,,71.4
2892,AI진단평가,336,54.0,79.0,42.0,90.0,71.0,,67.2
2893,AI진단평가,358,65.0,93.0,94.0,45.0,61.0,,71.6
2894,AI진단평가,302,65.0,36.0,77.0,53.0,71.0,,60.4
2895,AI진단평가,62,18.0,29.0,0.0,15.0,0.0,,12.4
2896,AI진단평가,186,29.0,11.0,37.0,56.0,53.0,,37.2
2897,AI진단평가,119,22.0,36.0,23.0,38.0,0.0,,23.8
2898,AI진단평가,216,86.0,65.0,27.0,0.0,38.0,,43.2
2899,AI진단평가,58,58.0,0.0,0.0,0.0,0.0,,11.6
2900,AI진단평가,88,29.0,36.0,23.0,0.0,0.0,,17.6
2901,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2902,AI진단평가,201,43.0,40.0,50.0,23.0,45.0,,40.2
2903,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2904,AI진단평가,96,18.0,11.0,14.0,23.0,30.0,,19.2
2905,AI진단평가,291,36.0,79.0,82.0,79.0,15.0,,58.2
2906,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2907,AI진단평가,230,65.0,29.0,27.0,79.0,30.0,,46.0
2908,AI진단평가,188,29.0,58.0,71.0,30.0,0.0,,37.6
2909,AI진단평가,128,29.0,29.0,32.0,0.0,38.0,,25.6
2910,AI진단평가,290,54.0,72.0,66.0,45.0,53.0,,58.0
2911,AI진단평가,292,44.0,86.0,71.0,61.0,30.0,,58.4
2912,AI진단평가,155,40.0,29.0,18.0,38.0,30.0,,31.0
2913,AI진단평가,236,54.0,54.0,29.0,61.0,38.0,,47.2
2914,AI진단평가,153,36.0,47.0,32.0,23.0,15.0,,30.6
2915,AI진단평가,133,47.0,86.0,0.0,0.0,0.0,,26.6
2916,AI진단평가,168,47.0,47.0,36.0,0.0,38.0,,33.6
2917,AI진단평가,98,58.0,40.0,0.0,0.0,0.0,,19.6
2918,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2919,AI진단평가,186,47.0,47.0,46.0,0.0,46.0,,37.2
2920,AI진단평가,176,36.0,36.0,51.0,15.0,38.0,,35.2
2921,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2922,AI진단평가,144,65.0,79.0,0.0,0.0,0.0,,28.8
2923,AI진단평가,298,47.0,79.0,29.0,90.0,53.0,,59.6
2924,AI진단평가,178,47.0,72.0,36.0,23.0,0.0,,35.6
2925,AI진단평가,290,47.0,72.0,56.0,100.0,15.0,,58.0
2926,AI진단평가,254,79.0,36.0,32.0,38.0,69.0,,50.8
2927,AI진단평가,111,36.0,18.0,27.0,30.0,0.0,,22.2
2928,AI진단평가,302,65.0,93.0,38.0,53.0,53.0,,60.4
2929,AI진단평가,135,33.0,11.0,23.0,53.0,15.0,,27.0
2930,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2931,AI진단평가,194,54.0,29.0,28.0,45.0,38.0,,38.8
2932,AI진단평가,214,40.0,65.0,41.0,15.0,53.0,,42.8
2933,AI진단평가,144,58.0,86.0,0.0,0.0,0.0,,28.8
2934,AI진단평가,203,54.0,36.0,37.0,23.0,53.0,,40.6
2935,AI진단평가,379,61.0,100.0,94.0,53.0,71.0,,75.8
2936,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2937,AI진단평가,76,18.0,58.0,,,,,38.0
2938,AI진단평가,65,65.0,0.0,0.0,0.0,0.0,,13.0
2939,AI진단평가,136,25.0,51.0,0.0,15.0,45.0,,27.2
2940,AI진단평가,22,22.0,0.0,0.0,0.0,0.0,,4.4
2941,AI진단평가,47,47.0,0.0,0.0,0.0,0.0,,9.4
2942,AI진단평가,269,72.0,79.0,27.0,61.0,30.0,,53.8
2943,AI진단평가,205,47.0,47.0,36.0,30.0,45.0,,41.0
2944,AI진단평가,288,54.0,58.0,77.0,61.0,38.0,,57.6
2945,AI진단평가,395,47.0,65.0,83.0,100.0,100.0,,79.0
2946,AI진단평가,29,29.0,0.0,0.0,0.0,0.0,,5.8
2947,AI진단평가,90,29.0,18.0,28.0,15.0,0.0,,18.0
2948,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2949,AI진단평가,350,54.0,93.0,68.0,,45.0,90.0,70.0
2950,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2951,AI진단평가,36,36.0,0.0,0.0,0.0,0.0,,7.2
2952,AI진단평가,220,58.0,47.0,62.0,15.0,38.0,,44.0
2953,AI진단평가,282,72.0,72.0,62.0,15.0,61.0,,56.4
2954,AI진단평가,352,86.0,65.0,77.0,53.0,71.0,,70.4
2955,AI진단평가,356,61.0,58.0,76.0,,100.0,61.0,71.2
2956,AI진단평가,80,40.0,40.0,0.0,0.0,0.0,,16.0
2957,AI진단평가,225,54.0,58.0,68.0,15.0,30.0,,45.0
2958,AI진단평가,154,86.0,68.0,0.0,,0.0,,38.5
2959,AI진단평가,123,25.0,18.0,32.0,33.0,15.0,,24.6
2960,AI진단평가,79,79.0,0.0,0.0,0.0,0.0,,15.8
2961,AI진단평가,73,33.0,40.0,0.0,0.0,0.0,,14.6
2962,AI진단평가,169,11.0,58.0,32.0,30.0,38.0,,33.8
2963,AI진단평가,261,51.0,68.0,37.0,15.0,90.0,,52.2
2964,AI진단평가,288,51.0,79.0,52.0,45.0,61.0,,57.6
2965,AI진단평가,58,58.0,0.0,0.0,0.0,0.0,,11.6
2966,AI진단평가,79,79.0,,,,,,79.0
2967,AI진단평가,319,54.0,61.0,77.0,48.0,79.0,,63.8
2968,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2969,AI진단평가,27,0.0,18.0,9.0,0.0,0.0,,5.4
2970,AI진단평가,47,11.0,36.0,0.0,0.0,0.0,,9.4
2971,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2972,AI진단평가,116,0.0,54.0,9.0,15.0,38.0,,23.2
2973,AI진단평가,94,25.0,0.0,46.0,0.0,23.0,,18.8
2974,AI진단평가,337,65.0,72.0,62.0,67.0,71.0,,67.4
2975,AI진단평가,147,0.0,0.0,23.0,53.0,71.0,,29.4
2976,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2977,AI진단평가,147,93.0,54.0,,,,,73.5
2978,AI진단평가,256,65.0,61.0,52.0,30.0,48.0,,51.2
2979,AI진단평가,224,54.0,36.0,51.0,30.0,53.0,,44.8
2980,AI진단평가,255,58.0,18.0,28.0,61.0,90.0,,51.0
2981,AI진단평가,298,40.0,93.0,51.0,53.0,61.0,,59.6
2982,AI진단평가,47,47.0,0.0,0.0,0.0,0.0,,9.4
2983,AI진단평가,258,61.0,29.0,46.0,69.0,53.0,,51.6
2984,AI진단평가,316,79.0,47.0,66.0,53.0,71.0,,63.2
2985,AI진단평가,257,33.0,29.0,76.0,48.0,71.0,,51.4
2986,AI진단평가,202,58.0,40.0,36.0,38.0,30.0,,40.4
2987,AI진단평가,163,68.0,40.0,55.0,0.0,0.0,,32.6
2988,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2989,AI진단평가,412,61.0,86.0,83.0,100.0,82.0,,82.4
2990,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2991,AI진단평가,256,61.0,40.0,62.0,30.0,63.0,,51.2
2992,AI진단평가,65,65.0,0.0,0.0,0.0,0.0,,13.0
2993,AI진단평가,216,86.0,54.0,23.0,38.0,15.0,,43.2
2994,AI진단평가,72,72.0,0.0,0.0,0.0,0.0,,14.4
2995,AI진단평가,275,33.0,86.0,62.0,56.0,38.0,,55.0
2996,AI진단평가,329,65.0,86.0,77.0,63.0,38.0,,65.8
2997,AI진단평가,47,47.0,0.0,0.0,0.0,0.0,,9.4
2998,AI진단평가,54,43.0,11.0,,,,,27.0
